data_path,label,type
dataset/5x_plexus_kfold_v8_hd5_final/3109_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/310_S00-1910.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3110_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3111_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3112_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3113_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3114_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3115_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3116_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3117_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3118_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3119_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/311_S00-1910.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3120_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3121_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3122_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3123_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3124_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3125_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3126_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3127_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3128_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3129_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/312_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3130_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3131_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3132_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3133_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3134_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3135_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3136_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3137_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3138_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3139_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/313_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3140_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3141_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3142_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3143_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3144_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3145_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3146_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3147_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3148_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3149_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/314_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3150_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3151_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3152_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3153_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3154_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3155_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3156_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3157_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3158_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3159_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/315_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3160_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3161_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3162_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3163_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3164_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3165_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3166_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3167_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3168_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3169_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/316_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3170_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3171_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3172_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3173_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3174_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3175_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3176_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3177_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3178_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3179_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/317_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3180_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3181_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3182_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3183_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3184_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3185_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3186_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3187_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3188_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3189_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/318_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3190_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3191_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3192_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3193_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3194_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3195_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3196_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3197_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3198_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3199_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/319_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/31_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3200_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3201_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3202_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3203_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3204_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3205_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3206_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3207_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3208_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3209_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/320_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3210_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3211_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3212_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3213_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3214_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3215_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3216_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3217_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3218_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3219_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/321_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3220_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3221_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3222_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3223_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3224_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3225_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3226_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3227_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3228_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3229_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/322_S00-1910.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3230_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3231_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3232_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3233_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3234_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3235_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3236_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3237_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3238_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3239_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/323_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3240_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3241_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3242_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3243_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3244_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3245_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3246_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3247_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3248_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3249_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/324_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3250_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3251_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3252_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3253_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3254_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3255_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3256_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3257_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3258_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3259_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/325_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3260_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3261_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3262_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3263_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3264_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3265_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3266_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3267_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3268_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3269_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/326_S00-1910.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3270_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3271_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3272_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3273_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3274_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3275_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3276_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3277_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3278_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3279_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/327_S00-1910.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3280_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3281_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3282_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3283_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3284_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3285_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3286_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3287_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3288_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3289_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/328_S00-1910.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3290_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3291_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3292_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3293_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3294_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3295_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3296_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3297_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3298_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3299_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/329_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/32_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3300_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3301_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3302_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3303_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3304_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3305_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3306_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3307_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3308_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3309_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/330_S00-1910.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3310_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3311_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3312_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3313_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3314_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3315_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3316_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3317_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3318_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3319_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/331_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3320_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3321_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3322_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3323_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3324_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3325_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3326_S03-3178 D3.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3327_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3328_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3329_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/332_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3330_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3331_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3332_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3333_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3334_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3335_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3336_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3337_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3338_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3339_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/333_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3340_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3341_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3342_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3343_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3344_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3345_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3346_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3347_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3348_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3349_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/334_S00-1910.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3350_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3351_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3352_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3353_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3354_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3355_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3356_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3357_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3358_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3359_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/335_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3360_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3361_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3362_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3363_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3364_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3365_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3366_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3367_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3368_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3369_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/336_S00-1910.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3370_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3371_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3372_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3373_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3374_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3375_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3376_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3377_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3378_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3379_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/337_S00-1910.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3380_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3381_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3382_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3383_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3384_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3385_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3386_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3387_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3388_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3389_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/338_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/3390_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3391_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3392_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3393_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3394_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3395_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3396_S03-3178 D3.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/3397_S03-3178 D3.pkl,1,train
